DnsLookupTime;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional
1.299;1531134576;egy.best;;104.25.237.22;443;49.356;200;TCP/TLS1.2;9.559
1.090;1531134577;egy.best;;104.25.237.22;443;39.838;200;TCP/TLS1.3;9.563
1.381;1531134587;nmisr.com;;104.25.232.115;443;48.881;301;TCP/TLS1.2;9.797
1.293;1531134587;nmisr.com;;104.25.232.115;443;41.634;301;TCP/TLS1.3;9.787
1.156;1531134597;unblocked.vet;;104.28.28.51;443;49.720;200;TCP/TLS1.2;9.536
1.248;1531134597;unblocked.vet;;104.28.29.51;443;37.918;200;TCP/TLS1.3;9.544
1.216;1531134607;fmovies.se;;104.31.16.3;443;46.711;301;TCP/TLS1.2;9.592
1.184;1531134608;fmovies.se;;104.31.17.3;443;38.811;301;TCP/TLS1.3;9.666
1.352;1531134618;uptobox.com;;104.20.68.21;443;48.956;200;TCP/TLS1.2;9.572
1.098;1531134618;uptobox.com;;104.20.67.21;443;40.453;200;TCP/TLS1.3;9.568
1.232;1531134628;www.cricbuzz.com;;104.17.38.113;443;61.519;200;TCP/TLS1.2;9.660
1.091;1531134628;www.cricbuzz.com;;104.17.39.113;443;52.114;200;TCP/TLS1.3;9.668
1.230;1531134638;thepiratebay.wtf;;104.24.114.202;443;50.157;200;TCP/TLS1.2;9.593
1.275;1531134638;thepiratebay.wtf;;104.24.114.202;443;39.849;200;TCP/TLS1.3;9.506
1.324;1531134649;limetorrents.cc;;104.27.215.28;443;49.213;301;TCP/TLS1.2;9.617
1.074;1531134649;limetorrents.cc;;104.27.214.28;443;38.018;301;TCP/TLS1.3;9.602
1.306;1531134659;ninisite.com;;104.20.68.156;443;47.367;301;TCP/TLS1.2;9.612
1.089;1531134659;ninisite.com;;104.20.68.156;443;41.649;301;TCP/TLS1.3;9.521
1.130;1531134670;feedly.com;;104.20.59.241;443;60.356;200;TCP/TLS1.2;9.597
1.156;1531134670;feedly.com;;104.20.60.241;443;39.498;200;TCP/TLS1.3;9.595
1.284;1531134680;shahid4u.tv;;104.28.28.197;443;52.325;301;TCP/TLS1.2;9.595
1.186;1531134680;shahid4u.tv;;104.28.28.197;443;41.212;301;TCP/TLS1.3;9.545
1.284;1531134691;popcash.net;;104.20.128.46;443;62.140;200;TCP/TLS1.2;9.619
1.249;1531134691;popcash.net;;104.20.129.46;443;54.038;200;TCP/TLS1.3;9.737
1.180;1531134702;animeyt.tv;;104.25.187.6;443;50.346;301;TCP/TLS1.2;9.588
1.059;1531134702;animeyt.tv;;104.25.187.6;443;42.302;301;TCP/TLS1.3;9.444
1.166;1531134712;5ch.net;;104.20.27.96;443;52.557;200;TCP/TLS1.2;9.604
1.140;1531134712;5ch.net;;104.20.27.96;443;40.909;200;TCP/TLS1.3;9.582
1.520;1531134722;cimaclub.com;;104.28.4.123;443;50.698;301;TCP/TLS1.2;9.588
1.096;1531134723;cimaclub.com;;104.28.5.123;443;39.627;301;TCP/TLS1.3;9.524
1.121;1531134734;apkpure.com;;104.20.83.194;443;50.106;200;TCP/TLS1.2;9.832
1.147;1531134735;apkpure.com;;104.20.82.194;443;40.105;200;TCP/TLS1.3;9.573
1.294;1531134746;velocecdn.com;;104.16.120.230;443;56.456;403;TCP/TLS1.2;9.705
25.638;1531134746;velocecdn.com;;104.16.120.230;443;40.401;403;TCP/TLS1.3;9.592
1.272;1531134756;mmoframes.com;;104.28.19.243;443;49.847;200;TCP/TLS1.2;9.552
1.203;1531134756;mmoframes.com;;104.28.19.243;443;37.809;200;TCP/TLS1.3;9.575
1.461;1531134767;codepen.io;;104.25.15.31;443;49.545;200;TCP/TLS1.2;9.551
1.502;1531134768;codepen.io;;104.25.14.31;443;39.141;200;TCP/TLS1.3;9.454
1.217;1531134778;gogoanime.se;;104.25.65.103;443;49.984;301;TCP/TLS1.2;9.581
1.220;1531134778;gogoanime.se;;104.25.65.103;443;39.296;301;TCP/TLS1.3;9.570
1.278;1531134788;voyeurhit.com;;104.25.64.8;443;49.355;200;TCP/TLS1.2;9.611
1.120;1531134790;voyeurhit.com;;104.25.65.8;443;39.101;200;TCP/TLS1.3;9.544
35.765;1531134800;www.chess.com;;104.17.237.85;443;50.326;200;TCP/TLS1.2;9.548
1.321;1531134800;www.chess.com;;104.17.237.85;443;41.604;200;TCP/TLS1.3;9.570
1.223;1531134811;telegraf.com.ua;;104.25.97.28;443;47.665;200;TCP/TLS1.2;9.616
1.138;1531134811;telegraf.com.ua;;104.25.97.28;443;40.993;200;TCP/TLS1.3;9.546
1.223;1531134821;freearabsexx.com;;104.25.117.19;443;48.060;301;TCP/TLS1.2;9.619
1.273;1531134821;freearabsexx.com;;104.25.116.19;443;39.132;301;TCP/TLS1.3;9.558
1.174;1531134831;prnt.sc;;104.27.100.99;443;49.566;403;TCP/TLS1.2;9.699
1.084;1531134831;prnt.sc;;104.27.100.99;443;38.343;403;TCP/TLS1.3;9.645
1.598;1531134843;chiphell.com;;162.159.228.132;443;53.762;301;TCP/TLS1.2;9.622
1.513;1531134844;chiphell.com;;162.159.229.132;443;42.659;301;TCP/TLS1.3;9.604
1.233;1531134854;chouftv.ma;;104.20.9.75;443;50.953;301;TCP/TLS1.2;9.715
1.200;1531134854;chouftv.ma;;104.20.10.75;443;42.563;301;TCP/TLS1.3;9.517
1.169;1531134864;4pda.ru;;104.20.41.23;443;52.576;200;TCP/TLS1.2;9.605
1.462;1531134864;4pda.ru;;104.20.42.23;443;40.865;200;TCP/TLS1.3;9.746
443.018;1531134876;www.17track.net;;104.20.24.216;443;62.456;302;TCP/TLS1.2;9.631
1.151;1531134876;www.17track.net;;104.20.24.216;443;40.122;302;TCP/TLS1.3;9.616
1.245;1531134887;alodokter.com;;104.24.30.48;443;48.374;301;TCP/TLS1.2;9.634
1.252;1531134889;alodokter.com;;104.24.30.48;443;44.813;301;TCP/TLS1.3;9.592
1.186;1531134899;elmogaz.com;;104.31.76.24;443;53.695;301;TCP/TLS1.2;9.577
1.185;1531134899;elmogaz.com;;104.31.76.24;443;40.417;301;TCP/TLS1.3;9.620
1.131;1531134909;humblebundle.com;;104.20.35.236;443;58.211;301;TCP/TLS1.2;9.578
1.114;1531134909;humblebundle.com;;104.20.34.236;443;40.261;301;TCP/TLS1.3;9.672
1.305;1531134919;gazetaexpress.com;;104.24.122.120;443;47.982;301;TCP/TLS1.2;9.668
1.140;1531134919;gazetaexpress.com;;104.24.123.120;443;38.839;301;TCP/TLS1.3;9.631
1.420;1531134930;sarkariresult.com;;104.24.21.110;443;49.799;301;TCP/TLS1.2;9.656
1.145;1531134930;sarkariresult.com;;104.24.21.110;443;44.923;301;TCP/TLS1.3;9.619
1.258;1531134940;voirfilms.ws;;104.20.12.19;443;58.513;521;TCP/TLS1.2;9.662
1.232;1531134940;voirfilms.ws;;104.20.13.19;443;42.809;521;TCP/TLS1.3;9.749
1.215;1531134951;urdupoint.com;;104.17.81.135;443;46.884;302;TCP/TLS1.2;9.556
1.164;1531134952;urdupoint.com;;104.17.81.135;443;39.453;302;TCP/TLS1.3;9.543
1.343;1531137481;www.google.com;/;172.217.16.68;443;51.062;200;Q043;
1.159;1531137482;www.google.com;;172.217.16.68;443;81.112;200;TCP/TLS1.2;19.465
1.106;1531137482;www.google.com;;172.217.16.68;443;65.980;200;TCP/TLS1.3;21.749
1.220;1531137492;facebook.com;;185.60.216.35;443;46.769;301;TCP/TLS1.2;9.864
1.137;1531137492;facebook.com;;185.60.216.35;443;37.870;301;TCP/TLS1.3;9.770
1.319;1531137503;instagram.com;;52.72.145.79;443;328.547;301;TCP/TLS1.2;102.234
1.067;1531137503;instagram.com;;54.156.242.57;443;249.014;301;TCP/TLS1.3;108.012
1.118;1531137513;www.whatsapp.com;;185.60.216.53;443;46.788;302;TCP/TLS1.2;9.696
1.132;1531137513;www.whatsapp.com;;185.60.216.53;443;36.776;302;TCP/TLS1.3;9.619
1.255;1531137523;txxx.com;;104.20.71.110;443;48.379;301;TCP/TLS1.2;9.687
1.071;1531137523;txxx.com;;104.20.72.110;443;40.399;301;TCP/TLS1.3;9.651
1.154;1531137534;fbcdn.net;;185.60.216.35;443;46.524;302;TCP/TLS1.2;9.633
1.099;1531137534;fbcdn.net;;185.60.216.35;443;37.461;302;TCP/TLS1.3;9.525
1.182;1531137544;chaturbate.com;;104.16.146.241;443;48.009;200;TCP/TLS1.2;9.647
1.060;1531137544;chaturbate.com;;104.16.146.241;443;39.641;200;TCP/TLS1.3;9.608
1.124;1531137555;clearload.bid;;172.64.137.2;443;54.014;200;TCP/TLS1.2;9.624
1.167;1531137555;clearload.bid;;172.64.136.2;443;38.222;200;TCP/TLS1.3;9.552
1.135;1531137565;porn555.com;;104.27.20.101;443;51.934;200;TCP/TLS1.2;9.741
1.210;1531137566;porn555.com;;104.27.20.101;443;50.706;200;TCP/TLS1.3;9.876
17.909;1531137566;google.az;/;216.58.213.228;443;53.816;301;Q043;
1.115;1531137566;google.az;;216.58.213.228;443;80.437;301;TCP/TLS1.2;19.679
1.137;1531137566;google.az;;216.58.213.228;443;62.624;301;TCP/TLS1.3;19.683
1.226;1531137576;mediafire.com;;104.19.195.29;443;49.509;301;TCP/TLS1.2;9.592
1.320;1531137576;mediafire.com;;104.19.194.29;443;41.034;301;TCP/TLS1.3;9.659
1.330;1531137587;spankbang.com;;104.20.41.98;443;48.877;302;TCP/TLS1.2;9.619
1.218;1531137587;spankbang.com;;104.20.42.98;443;43.684;302;TCP/TLS1.3;9.793
1.184;1531137601;upornia.com;;104.27.240.252;443;57.865;200;TCP/TLS1.2;9.637
12.645;1531137604;upornia.com;;104.27.240.252;443;49.939;200;TCP/TLS1.3;9.526
1.179;1531137615;yts.am;;104.27.214.28;443;48.498;200;TCP/TLS1.2;9.804
1.094;1531137616;yts.am;;104.27.215.28;443;40.061;200;TCP/TLS1.3;9.654
1.201;1531137626;canva.com;;104.16.78.22;443;48.767;301;TCP/TLS1.2;9.795
1.208;1531137626;canva.com;;104.16.78.22;443;42.852;301;TCP/TLS1.3;9.794
1.220;1531137636;messenger.com;;185.60.216.15;443;45.697;301;TCP/TLS1.2;9.599
1.265;1531137636;messenger.com;;185.60.216.15;443;37.827;301;TCP/TLS1.3;9.536
1.201;1531137646;hotmovs.com;;104.25.65.8;443;49.294;200;TCP/TLS1.2;9.629
1.184;1531137647;hotmovs.com;;104.25.64.8;443;39.225;200;TCP/TLS1.3;9.605
1.265;1531137657;udemy.com;;104.18.131.108;443;50.324;301;TCP/TLS1.2;9.627
1.209;1531137657;udemy.com;;104.18.132.108;443;45.705;301;TCP/TLS1.3;9.594
1.291;1531137667;1337x.to;;104.31.17.3;443;48.283;200;TCP/TLS1.2;9.619
1.137;1531137667;1337x.to;;104.31.16.3;443;39.279;200;TCP/TLS1.3;9.647
1.304;1531137677;elfagr.com;;104.25.22.11;443;69.197;302;TCP/TLS1.2;9.708
1.257;1531137677;elfagr.com;;104.25.23.11;443;44.425;302;TCP/TLS1.3;9.764
1.182;1531137688;kissanime.ru;;104.20.27.43;443;50.613;503;TCP/TLS1.2;9.660
1.063;1531137688;kissanime.ru;;104.20.27.43;443;37.834;503;TCP/TLS1.3;9.610
1.441;1531137698;hclips.com;;104.23.104.173;443;48.979;301;TCP/TLS1.2;9.651
1.157;1531137698;hclips.com;;104.23.105.173;443;39.750;301;TCP/TLS1.3;9.648
29.120;1531137698;google.kz;/;172.217.16.68;443;57.079;301;Q043;
1.140;1531137698;google.kz;;172.217.16.68;443;81.650;301;TCP/TLS1.2;19.429
1.275;1531137698;google.kz;;172.217.16.68;443;64.126;301;TCP/TLS1.3;21.790
1.242;1531137708;hdzog.com;;104.24.4.33;443;48.317;301;TCP/TLS1.2;9.945
1.122;1531137708;hdzog.com;;104.24.5.33;443;40.927;301;TCP/TLS1.3;9.510
1.312;1531137718;newsprofin.com;;172.64.97.4;443;52.095;200;TCP/TLS1.2;9.631
1.152;1531137718;newsprofin.com;;172.64.96.4;443;41.830;200;TCP/TLS1.3;9.634
1.173;1531137729;albawabhnews.com;;104.18.57.110;443;57.996;503;TCP/TLS1.2;9.628
1.121;1531137729;albawabhnews.com;;104.18.57.110;443;38.462;503;TCP/TLS1.3;9.579
1.308;1531137740;indoxx1.com;;104.25.7.27;443;51.279;200;TCP/TLS1.2;9.648
1.361;1531137740;indoxx1.com;;104.25.7.27;443;42.966;200;TCP/TLS1.3;9.568
1.081;1531137740;www.googlevideo.com;/;216.58.213.228;443;50.629;404;Q043;
1.152;1531137741;www.googlevideo.com;;216.58.213.228;443;87.523;404;TCP/TLS1.2;21.239
1.288;1531137741;www.googlevideo.com;;216.58.213.228;443;63.663;404;TCP/TLS1.3;19.758
1.225;1531137751;pornq.com;;104.24.14.115;443;50.779;200;TCP/TLS1.2;9.636
1.185;1531137752;pornq.com;;104.24.14.115;443;39.571;200;TCP/TLS1.3;9.661
1.318;1531137762;hdfcbank.com;;104.16.80.72;443;51.994;503;TCP/TLS1.2;9.602
1.169;1531137762;hdfcbank.com;;104.16.81.72;443;41.462;503;TCP/TLS1.3;9.624
1.517;1531137772;ouo.io;;104.20.2.139;443;52.517;200;TCP/TLS1.2;9.490
1.154;1531137773;ouo.io;;104.20.2.139;443;40.730;200;TCP/TLS1.3;9.519
1.215;1531137784;www.okta.com;;104.20.86.36;443;52.250;200;TCP/TLS1.2;9.718
1.240;1531137785;www.okta.com;;104.20.85.36;443;39.909;200;TCP/TLS1.3;9.623
1.148;1531137795;ensonhaber.com;;104.20.60.198;443;46.582;301;TCP/TLS1.2;9.595
1.157;1531137795;ensonhaber.com;;104.20.60.198;443;40.034;301;TCP/TLS1.3;9.509
1.263;1531137805;beeg.com;;104.20.38.253;443;48.588;200;TCP/TLS1.2;9.642
1.109;1531137805;beeg.com;;104.20.37.253;443;38.127;200;TCP/TLS1.3;9.609
1.195;1531137816;doublepimpssl.com;;104.16.222.128;443;47.185;200;TCP/TLS1.2;9.649
1.155;1531137816;doublepimpssl.com;;104.16.220.128;443;42.185;200;TCP/TLS1.3;9.668
11.585;1531137827;taringa.net;;104.16.128.65;443;49.208;302;TCP/TLS1.2;9.652
1.180;1531137828;taringa.net;;104.16.255.64;443;43.481;302;TCP/TLS1.3;9.544
18.269;1531137828;android.com;/;216.58.213.228;443;55.751;302;Q043;
1.168;1531137828;android.com;;216.58.213.228;443;87.607;302;TCP/TLS1.2;21.816
1.113;1531137828;android.com;;216.58.213.228;443;62.574;302;TCP/TLS1.3;19.504
1.250;1531137839;debate.com.mx;;104.17.228.106;443;53.163;301;TCP/TLS1.2;9.558
1.110;1531137839;debate.com.mx;;104.17.231.106;443;73.416;301;TCP/TLS1.3;9.692
1.308;1531137849;www.perfecttoolmedia.com;;104.27.144.236;443;51.474;200;TCP/TLS1.2;9.702
1.097;1531137850;www.perfecttoolmedia.com;;104.27.145.236;443;48.718;200;TCP/TLS1.3;9.573
1.494;1531137860;subscene.com;;104.27.154.70;443;50.756;200;TCP/TLS1.2;9.628
1.116;1531137860;subscene.com;;104.27.154.70;443;41.120;200;TCP/TLS1.3;9.608
1.209;1531137871;themeforest.net;;104.18.31.233;443;47.610;200;TCP/TLS1.2;9.632
1.223;1531137871;themeforest.net;;104.18.31.233;443;41.538;200;TCP/TLS1.3;9.644
12.460;1531137881;nexusmods.com;;104.25.117.119;443;50.332;301;TCP/TLS1.2;9.554
1.151;1531137881;nexusmods.com;;104.25.118.119;443;43.934;301;TCP/TLS1.3;9.716
1.302;1531137892;notifications-online.systems;;104.31.75.186;443;48.656;403;TCP/TLS1.2;9.464
1.117;1531137892;notifications-online.systems;;104.31.74.186;443;39.782;403;TCP/TLS1.3;9.609
12.370;1531137902;quizlet.com;;104.16.14.221;443;48.840;200;TCP/TLS1.2;9.590
176.032;1531137903;quizlet.com;;104.16.15.221;443;39.761;200;TCP/TLS1.3;9.478
1.127;1531137913;getcryptotab.com;;104.25.212.116;443;49.267;302;TCP/TLS1.2;9.559
1.174;1531137913;getcryptotab.com;;104.25.212.116;443;39.730;302;TCP/TLS1.3;9.530
1.226;1531137924;dailycaller.com;;104.20.222.36;443;54.644;200;TCP/TLS1.2;9.736
1.176;1531137924;dailycaller.com;;104.20.222.36;443;42.164;200;TCP/TLS1.3;9.666
1.251;1531137934;westernjournal.com;;104.20.137.61;443;50.820;301;TCP/TLS1.2;9.628
1.191;1531137934;westernjournal.com;;104.20.136.61;443;44.413;301;TCP/TLS1.3;9.534
1.175;1531137944;convert2mp3.net;;104.27.120.50;443;50.983;301;TCP/TLS1.2;9.561
1.155;1531137945;convert2mp3.net;;104.27.120.50;443;41.938;301;TCP/TLS1.3;9.533
11.604;1531137955;elbalad.news;;104.25.23.11;443;49.956;302;TCP/TLS1.2;9.592
1.153;1531137955;elbalad.news;;104.25.23.11;443;41.316;302;TCP/TLS1.3;9.539
1.273;1531137965;blatungo.com;;104.24.9.73;443;50.805;200;TCP/TLS1.2;9.736
1.068;1531137966;blatungo.com;;104.24.8.73;443;40.527;200;TCP/TLS1.3;9.825
1.164;1531137976;hespress.com;;104.20.114.3;443;49.699;301;TCP/TLS1.2;9.904
1.128;1531137976;hespress.com;;104.20.114.3;443;40.107;301;TCP/TLS1.3;9.559
121.037;1531137976;google.by;/;216.58.213.228;443;53.748;301;Q043;
1.264;1531137976;google.by;;216.58.213.228;443;87.419;301;TCP/TLS1.2;21.500
1.121;1531137976;google.by;;216.58.213.228;443;66.851;301;TCP/TLS1.3;21.766
1.336;1531137986;oload.download;;104.17.134.113;443;48.375;200;TCP/TLS1.2;9.550
1.146;1531137986;oload.download;;104.17.134.113;443;40.054;200;TCP/TLS1.3;9.631
1.165;1531137997;spotscenered.info;;104.17.57.91;443;45.889;200;TCP/TLS1.2;9.814
1.157;1531137997;spotscenered.info;;104.17.58.91;443;39.556;200;TCP/TLS1.3;9.536
1.427;1531138007;torrentz2.eu;;104.27.135.181;443;48.937;503;TCP/TLS1.2;9.526
1.106;1531138007;torrentz2.eu;;104.27.134.181;443;40.877;503;TCP/TLS1.3;9.513
1.362;1531138019;www.ptt.cc;;172.64.96.4;443;52.325;302;TCP/TLS1.2;9.551
1.211;1531138020;www.ptt.cc;;172.64.97.4;443;41.046;302;TCP/TLS1.3;9.760
1.187;1531138031;inquirer.net;;104.20.31.186;443;57.118;301;TCP/TLS1.2;9.665
1.179;1531138033;inquirer.net;;104.20.30.186;443;40.837;301;TCP/TLS1.3;9.580
1.289;1531138043;e-hentai.org;;104.24.255.11;443;49.473;200;TCP/TLS1.2;9.683
1.139;1531138043;e-hentai.org;;104.24.254.11;443;38.227;200;TCP/TLS1.3;9.524
1.093;1531138053;nhentai.net;;141.101.120.55;443;47.683;200;TCP/TLS1.2;9.638
1.117;1531138053;nhentai.net;;141.101.120.55;443;40.922;200;TCP/TLS1.3;9.602
1.210;1531138063;ilovepdf.com;;104.20.1.94;443;59.280;301;TCP/TLS1.2;9.734
1.212;1531138063;ilovepdf.com;;104.20.0.94;443;42.483;301;TCP/TLS1.3;9.578
12.279;1531138074;discuss.com.hk;;104.20.171.49;443;50.863;301;TCP/TLS1.2;9.515
1.164;1531138075;discuss.com.hk;;104.20.170.49;443;40.757;301;TCP/TLS1.3;9.571
1.253;1531138085;avgle.com;;104.20.117.27;443;50.772;200;TCP/TLS1.2;9.694
1.120;1531138085;avgle.com;;104.20.116.27;443;42.235;200;TCP/TLS1.3;9.754
1.106;1531138096;narcity.com;;104.27.174.37;443;49.381;301;TCP/TLS1.2;9.772
1.062;1531138096;narcity.com;;104.27.175.37;443;40.118;301;TCP/TLS1.3;9.538
1.151;1531138106;crunchyroll.com;;104.20.19.239;443;52.251;301;TCP/TLS1.2;9.646
1.115;1531138106;crunchyroll.com;;104.20.18.239;443;39.636;301;TCP/TLS1.3;9.656
1.326;1531138116;myanmarload.com;;104.27.128.25;443;52.247;301;TCP/TLS1.2;9.636
1.016;1531138116;myanmarload.com;;104.27.129.25;443;40.924;301;TCP/TLS1.3;9.698
1.313;1531138126;linkshrink.net;;104.27.180.151;443;47.339;200;TCP/TLS1.2;9.520
1.174;1531138127;linkshrink.net;;104.27.180.151;443;38.464;200;TCP/TLS1.3;9.515
1.159;1531138137;tamilrockers.gy;;104.27.143.232;443;49.365;301;TCP/TLS1.2;9.512
1.224;1531138137;tamilrockers.gy;;104.27.143.232;443;41.233;301;TCP/TLS1.3;9.483
17.912;1531138137;google.tm;/;216.58.213.228;443;52.633;301;Q043;
1.193;1531138137;google.tm;;216.58.213.228;443;80.254;301;TCP/TLS1.2;19.347
1.187;1531138137;google.tm;;216.58.213.228;443;61.767;301;TCP/TLS1.3;19.889
1.235;1531138147;ajel.sa;;104.20.60.4;443;49.198;200;TCP/TLS1.2;9.503
1.213;1531138148;ajel.sa;;104.20.61.4;443;38.704;200;TCP/TLS1.3;9.573
1.159;1531138158;animeflv.net;;104.24.28.35;443;51.622;200;TCP/TLS1.2;9.658
1.045;1531138158;animeflv.net;;104.24.29.35;443;39.097;200;TCP/TLS1.3;9.502
1.230;1531138168;pexels.com;;104.16.239.112;443;52.140;301;TCP/TLS1.2;9.624
1.383;1531138168;pexels.com;;104.16.241.112;443;44.396;301;TCP/TLS1.3;9.560
1.427;1531138179;egy.best;;104.25.236.22;443;51.053;200;TCP/TLS1.2;9.764
1.130;1531138179;egy.best;;104.25.236.22;443;41.960;200;TCP/TLS1.3;9.747
1.336;1531138189;nmisr.com;;104.25.231.115;443;48.052;301;TCP/TLS1.2;9.608
1.580;1531138189;nmisr.com;;104.25.232.115;443;43.642;301;TCP/TLS1.3;9.678
1.378;1531138200;unblocked.vet;;104.28.29.51;443;48.286;200;TCP/TLS1.2;9.478
1.131;1531138200;unblocked.vet;;104.28.28.51;443;47.566;200;TCP/TLS1.3;9.576
1.199;1531138210;fmovies.se;;104.31.16.3;443;45.991;301;TCP/TLS1.2;9.575
1.140;1531138210;fmovies.se;;104.31.16.3;443;39.564;301;TCP/TLS1.3;9.559
1.175;1531138220;uptobox.com;;104.20.67.21;443;48.442;200;TCP/TLS1.2;9.796
1.140;1531138220;uptobox.com;;104.20.67.21;443;43.004;200;TCP/TLS1.3;9.571
1.220;1531138231;www.cricbuzz.com;;104.17.38.113;443;70.706;200;TCP/TLS1.2;9.734
1.192;1531138231;www.cricbuzz.com;;104.17.37.113;443;52.759;200;TCP/TLS1.3;9.511
1.226;1531138241;thepiratebay.wtf;;104.24.115.202;443;48.969;200;TCP/TLS1.2;9.530
1.216;1531138241;thepiratebay.wtf;;104.24.115.202;443;39.876;200;TCP/TLS1.3;9.484
1.326;1531138251;limetorrents.cc;;104.27.215.28;443;55.487;301;TCP/TLS1.2;9.720
1.135;1531138252;limetorrents.cc;;104.27.214.28;443;40.713;301;TCP/TLS1.3;9.608
1.253;1531138262;ninisite.com;;104.20.68.156;443;58.622;301;TCP/TLS1.2;9.724
1.303;1531138262;ninisite.com;;104.20.68.156;443;39.897;301;TCP/TLS1.3;9.573
1.175;1531138273;feedly.com;;104.20.59.241;443;52.003;200;TCP/TLS1.2;9.714
1.109;1531138273;feedly.com;;104.20.60.241;443;38.095;200;TCP/TLS1.3;9.550
1.249;1531138283;shahid4u.tv;;104.28.28.197;443;55.054;301;TCP/TLS1.2;9.756
1.163;1531138283;shahid4u.tv;;104.28.28.197;443;39.619;301;TCP/TLS1.3;9.553
1.233;1531138294;popcash.net;;104.20.129.46;443;65.191;200;TCP/TLS1.2;9.683
1.138;1531138294;popcash.net;;104.20.128.46;443;53.260;200;TCP/TLS1.3;9.619
1.240;1531138304;animeyt.tv;;104.25.187.6;443;50.032;301;TCP/TLS1.2;9.577
1.150;1531138304;animeyt.tv;;104.25.186.6;443;42.553;301;TCP/TLS1.3;9.606
1.153;1531138315;5ch.net;;104.20.27.96;443;49.534;200;TCP/TLS1.2;9.576
1.212;1531138315;5ch.net;;104.20.26.96;443;44.968;200;TCP/TLS1.3;9.593
1.245;1531138325;cimaclub.com;;104.28.5.123;443;54.751;301;TCP/TLS1.2;9.627
1.038;1531138325;cimaclub.com;;104.28.4.123;443;38.955;301;TCP/TLS1.3;9.609
1.063;1531138338;apkpure.com;;104.20.83.194;443;48.312;200;TCP/TLS1.2;9.838
1.097;1531138341;apkpure.com;;104.20.82.194;443;42.347;200;TCP/TLS1.3;9.604
1.254;1531138352;velocecdn.com;;104.16.117.230;443;49.990;403;TCP/TLS1.2;9.695
1.435;1531138352;velocecdn.com;;104.16.120.230;443;40.678;403;TCP/TLS1.3;9.733
1.282;1531138362;mmoframes.com;;104.28.19.243;443;49.060;200;TCP/TLS1.2;9.572
1.184;1531138362;mmoframes.com;;104.28.19.243;443;39.894;200;TCP/TLS1.3;9.499
1.533;1531138373;codepen.io;;104.25.14.31;443;48.358;200;TCP/TLS1.2;9.666
1.214;1531138375;codepen.io;;104.25.14.31;443;40.716;200;TCP/TLS1.3;9.557
1.232;1531138385;gogoanime.se;;104.25.66.103;443;49.395;301;TCP/TLS1.2;9.574
1.103;1531138385;gogoanime.se;;104.25.65.103;443;42.242;301;TCP/TLS1.3;9.774
1.094;1531138395;voyeurhit.com;;104.25.64.8;443;50.645;200;TCP/TLS1.2;9.681
1.164;1531138395;voyeurhit.com;;104.25.64.8;443;41.966;200;TCP/TLS1.3;9.564
340.194;1531138406;www.chess.com;;104.17.241.85;443;51.113;200;TCP/TLS1.2;9.618
1.172;1531138406;www.chess.com;;104.17.240.85;443;40.286;200;TCP/TLS1.3;9.641
1.259;1531138416;telegraf.com.ua;;104.25.97.28;443;48.258;200;TCP/TLS1.2;9.594
1.247;1531138417;telegraf.com.ua;;104.25.96.28;443;39.312;200;TCP/TLS1.3;9.613
1.258;1531138427;freearabsexx.com;;104.25.117.19;443;48.569;301;TCP/TLS1.2;9.725
1.109;1531138427;freearabsexx.com;;104.25.117.19;443;43.993;301;TCP/TLS1.3;9.539
1.096;1531138437;prnt.sc;;104.27.100.99;443;49.160;403;TCP/TLS1.2;9.601
1.089;1531138438;prnt.sc;;104.27.100.99;443;41.564;403;TCP/TLS1.3;9.581
191.471;1531138449;chiphell.com;;162.159.228.132;443;52.842;301;TCP/TLS1.2;9.594
1.320;1531138450;chiphell.com;;162.159.229.132;443;41.661;301;TCP/TLS1.3;9.834
1.552;1531138460;chouftv.ma;;104.20.9.75;443;51.665;301;TCP/TLS1.2;9.638
1.171;1531138460;chouftv.ma;;104.20.10.75;443;45.948;301;TCP/TLS1.3;9.741
1.376;1531138470;4pda.ru;;104.20.42.23;443;49.285;200;TCP/TLS1.2;9.663
1.437;1531138470;4pda.ru;;104.20.41.23;443;39.552;200;TCP/TLS1.3;9.537
1.320;1531138481;www.17track.net;;104.20.23.216;443;51.607;302;TCP/TLS1.2;9.609
1.007;1531138482;www.17track.net;;104.20.23.216;443;40.448;302;TCP/TLS1.3;9.608
1.271;1531138493;alodokter.com;;104.24.30.48;443;48.659;301;TCP/TLS1.2;9.577
1.384;1531138494;alodokter.com;;104.24.31.48;443;43.475;301;TCP/TLS1.3;9.617
1.166;1531138504;elmogaz.com;;104.31.77.24;443;49.470;301;TCP/TLS1.2;9.579
1.044;1531138504;elmogaz.com;;104.31.77.24;443;40.080;301;TCP/TLS1.3;9.556
1.151;1531138514;humblebundle.com;;104.20.34.236;443;49.844;301;TCP/TLS1.2;9.631
1.038;1531138514;humblebundle.com;;104.20.35.236;443;148.853;301;TCP/TLS1.3;9.498
1.189;1531138525;gazetaexpress.com;;104.24.122.120;443;53.034;301;TCP/TLS1.2;9.570
1.242;1531138525;gazetaexpress.com;;104.24.123.120;443;39.502;301;TCP/TLS1.3;9.730
1.169;1531138535;sarkariresult.com;;104.24.21.110;443;51.698;301;TCP/TLS1.2;9.632
